Taxon,Binomial,Family,Insular (Y/N),Maximum mass (log10(g)),Appears in fossil record? (Y/N),Reference for body size,Reference for fossil record
Snakes,Letheobia feae,Typhlopidae,Y,1.28887198,N,"Feldman et al., 2016",
Snakes,Letheobia gracilis,Typhlopidae,N,2.078730155,N,"Feldman et al., 2016",
Snakes,Letheobia graueri,Typhlopidae,N,1.786313813,N,"Feldman et al., 2016",
Snakes,Letheobia jubana,Typhlopidae,N,1.98705666,N,"Feldman et al., 2016",
Snakes,Letheobia kibarae,Typhlopidae,N,2.033548307,N,"Feldman et al., 2016",
Snakes,Letheobia largeni,Typhlopidae,N,0.990612828,N,"Feldman et al., 2016",
Snakes,Letheobia leucosticta,Typhlopidae,N,0.709860898,N,"Feldman et al., 2016",
Snakes,Letheobia lumbriciformis,Typhlopidae,N,1.768393521,N,"Feldman et al., 2016",
Snakes,Letheobia newtoni,Typhlopidae,Y,1.597407548,N,"Feldman et al., 2016",
Snakes,Letheobia pallida,Typhlopidae,N,0.937047012,N,"Feldman et al., 2016",
Snakes,Letheobia pauwelsi,Typhlopidae,N,1.188598735,N,"Feldman et al., 2016",
Snakes,Letheobia pembana,Typhlopidae,Y,0.107640622,N,"Feldman et al., 2016",
Snakes,Letheobia praeocularis,Typhlopidae,N,1.336751641,N,"Feldman et al., 2016",
Snakes,Letheobia rufescens,Typhlopidae,N,1.922894124,N,"Feldman et al., 2016",
Snakes,Letheobia simonii,Typhlopidae,N,0.771423448,N,"Feldman et al., 2016",
Snakes,Letheobia somalica,Typhlopidae,N,2.108159412,N,"Feldman et al., 2016",
Snakes,Letheobia stejnegeri,Typhlopidae,N,1.838903755,N,"Feldman et al., 2016",
Snakes,Letheobia sudanensis,Typhlopidae,N,2.018200348,N,"Feldman et al., 2016",
Snakes,Letheobia swahilica,Typhlopidae,N,0.403437048,N,"Feldman et al., 2016",
Snakes,Letheobia toritensis,Typhlopidae,N,0.952106743,N,"Feldman et al., 2016",
Snakes,Letheobia uluguruensis,Typhlopidae,N,0.81119035,N,"Feldman et al., 2016",
Snakes,Letheobia wittei,Typhlopidae,N,1.188598735,N,"Feldman et al., 2016",
Snakes,Madatyphlops andasibensis,Typhlopidae,Y,1.336751641,N,"Feldman et al., 2016",
Snakes,Madatyphlops arenarius,Typhlopidae,Y,0.63856696,N,"Feldman et al., 2016",
Snakes,Madatyphlops boettgeri,Typhlopidae,Y,0.681722466,N,"Feldman et al., 2016",
Snakes,Madatyphlops calabresii,Typhlopidae,N,0.394973443,N,"Feldman et al., 2016",
Snakes,Madatyphlops comorensis,Typhlopidae,Y,0.81119035,N,"Feldman et al., 2016",
Snakes,Madatyphlops cuneirostris,Typhlopidae,N,0.107640622,N,"Feldman et al., 2016",
Snakes,Madatyphlops decorsei,Typhlopidae,Y,2.247712568,N,"Feldman et al., 2016",
Snakes,Madatyphlops leucocephalus,Typhlopidae,N,0.63856696,N,"Feldman et al., 2016",
Snakes,Madatyphlops madagascariensis,Typhlopidae,Y,1.821564672,N,"Feldman et al., 2016",
Snakes,Madatyphlops mucronatus,Typhlopidae,Y,1.668004009,N,"Feldman et al., 2016",
Snakes,Madatyphlops ocularis,Typhlopidae,Y,1.34615841,N,"Feldman et al., 2016",
Snakes,Madatyphlops platyrhynchus,Typhlopidae,N,0.984748656,N,"Feldman et al., 2016",
Snakes,Madatyphlops rajeryi,Typhlopidae,Y,0.978862963,N,"Feldman et al., 2016",
Snakes,Malayotyphlops canlaonensis,Typhlopidae,Y,-0.307073145,N,"Feldman et al., 2016",
Snakes,Malayotyphlops castanotus,Typhlopidae,Y,0.906496574,N,"Feldman et al., 2016",
Snakes,Malayotyphlops collaris,Typhlopidae,Y,0.875352886,N,"Feldman et al., 2016",
Snakes,Malayotyphlops hypogius,Typhlopidae,Y,0.280678282,N,"Feldman et al., 2016",
Snakes,Malayotyphlops koekkoeki,Typhlopidae,Y,1.768393521,N,"Feldman et al., 2016",
Snakes,Malayotyphlops kraalii,Typhlopidae,Y,0.225047867,N,"Feldman et al., 2016",
Snakes,Malayotyphlops luzonensis,Typhlopidae,Y,0.906496574,N,"Feldman et al., 2016",
Snakes,Malayotyphlops ruber,Typhlopidae,Y,0.674610039,N,"Feldman et al., 2016",
Snakes,Malayotyphlops ruficaudus,Typhlopidae,Y,0.843592452,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops acuticaudus,Typhlopidae,Y,0.899293479,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops adocetus,Typhlopidae,Y,1.556801594,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops angusticeps,Typhlopidae,Y,1.804036088,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops becki,Typhlopidae,Y,0.008185793,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops bipartitus,Typhlopidae,Y,0.843592452,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops conradi,Typhlopidae,Y,0.316721361,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops cumingii,Typhlopidae,Y,1.450547548,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops depressus,Typhlopidae,Y,0.63856696,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops exocoeti,Typhlopidae,Y,1.383243288,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops flaviventer,Typhlopidae,Y,0.937047012,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops hatmaliyeb,Typhlopidae,Y,1.66031167,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops lineatus,Typhlopidae,N,1.88982389,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops lorenzi,Typhlopidae,Y,1.322537224,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops mansuetus,Typhlopidae,Y,0.11775958,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops marxi,Typhlopidae,Y,0.312260025,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops multilineatus,Typhlopidae,Y,1.472368967,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops olivaceus,Typhlopidae,Y,1.88982389,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops similis,Typhlopidae,Y,0.778120116,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops suluensis,Typhlopidae,Y,1.336751641,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops supranasalis,Typhlopidae,Y,1.136008794,N,"Feldman et al., 2016",
Snakes,Ramphotyphlops willeyi,Typhlopidae,Y,0.44509782,N,"Feldman et al., 2016",
Snakes,Rhinotyphlops ataeniatus,Typhlopidae,N,1.804036088,N,"Feldman et al., 2016",
Snakes,Rhinotyphlops boylei,Typhlopidae,N,0.63856696,N,"Feldman et al., 2016",
Snakes,Rhinotyphlops lalandei,Typhlopidae,N,1.383243288,N,"Feldman et al., 2016",
Snakes,Rhinotyphlops schinzi,Typhlopidae,N,1.098142122,N,"Feldman et al., 2016",
Snakes,Rhinotyphlops scortecci,Typhlopidae,N,0.996455638,N,"Feldman et al., 2016",
Snakes,Rhinotyphlops unitaeniatus,Typhlopidae,N,1.731940826,N,"Feldman et al., 2016",
Snakes,Typhlops agoralionis,Typhlopidae,Y,0.428563142,N,"Feldman et al., 2016",
Snakes,Typhlops anchaurus,Typhlopidae,Y,0.778120116,N,"Feldman et al., 2016",
Snakes,Typhlops annae,Typhlopidae,Y,-0.473136814,N,"Feldman et al., 2016",
Snakes,Typhlops anousius,Typhlopidae,Y,0.461463773,N,"Feldman et al., 2016",
Snakes,Typhlops arator,Typhlopidae,Y,1.821564672,N,"Feldman et al., 2016",
Snakes,Typhlops biminiensis,Typhlopidae,Y,1.441735166,N,"Feldman et al., 2016",
Snakes,Typhlops capitulatus,Typhlopidae,Y,0.949106088,N,"Feldman et al., 2016",
Snakes,Typhlops catapontus,Typhlopidae,Y,0.937047012,N,"Feldman et al., 2016",
Snakes,Typhlops caymanensis,Typhlopidae,Y,0.906496574,N,"Feldman et al., 2016",
Snakes,Typhlops coecatus,Typhlopidae,N,1.428425135,N,"Feldman et al., 2016",
Snakes,Typhlops contorhinus,Typhlopidae,Y,1.219344396,N,"Feldman et al., 2016",
Snakes,Typhlops disparilis,Typhlopidae,N,1.136008794,N,"Feldman et al., 2016",
Snakes,Typhlops dominicanus,Typhlopidae,Y,1.536106474,N,"Feldman et al., 2016",
Snakes,Typhlops epactius,Typhlopidae,Y,0.824229848,N,"Feldman et al., 2016",
Snakes,Typhlops eperopeus,Typhlopidae,Y,1.031072439,N,"Feldman et al., 2016",
Snakes,Typhlops geotomus,Typhlopidae,Y,0.586705875,N,"Feldman et al., 2016",
Snakes,Typhlops golyathi,Typhlopidae,Y,1.476697848,N,"Feldman et al., 2016",
Snakes,Typhlops gonavensis,Typhlopidae,Y,0.63856696,N,"Feldman et al., 2016",
Snakes,Typhlops granti,Typhlopidae,Y,0.563955855,N,"Feldman et al., 2016",
Snakes,Typhlops guadeloupensis,Typhlopidae,Y,0.147738949,N,"Feldman et al., 2016",
Snakes,Typhlops hectus,Typhlopidae,Y,0.757945642,N,"Feldman et al., 2016",
Snakes,Typhlops hypomethes,Typhlopidae,Y,0.967026381,N,"Feldman et al., 2016",
Snakes,Typhlops jamaicensis,Typhlopidae,Y,1.768393521,N,"Feldman et al., 2016",
Snakes,Typhlops leptolepis,Typhlopidae,Y,0.601695232,N,"Feldman et al., 2016",
Snakes,Typhlops longissimus,Typhlopidae,N,1.364808033,N,"Feldman et al., 2016",
Snakes,Typhlops lumbricalis,Typhlopidae,Y,0.887883024,N,"Feldman et al., 2016",
Snakes,Typhlops monastus,Typhlopidae,Y,0.894111574,Y,"Feldman et al., 2016","Steadman et al., 1984"
Snakes,Typhlops monensis,Typhlopidae,Y,0.540878486,N,"Feldman et al., 2016",
Snakes,Typhlops naugus,Typhlopidae,Y,0.798043968,N,"Feldman et al., 2016",
Snakes,Typhlops notorachius,Typhlopidae,Y,1.141346068,N,"Feldman et al., 2016",
Snakes,Typhlops oxyrhinus,Typhlopidae,Y,0.887883024,N,"Feldman et al., 2016",
Snakes,Typhlops pachyrhinus,Typhlopidae,Y,0.631260116,N,"Feldman et al., 2016",
Snakes,Typhlops paradoxus,Typhlopidae,Y,0.81119035,N,"Feldman et al., 2016",
Snakes,Typhlops perimychus,Typhlopidae,Y,1.02535461,N,"Feldman et al., 2016",
Snakes,Typhlops platycephalus,Typhlopidae,Y,1.322537224,N,"Feldman et al., 2016",
Snakes,Typhlops proancylops,Typhlopidae,Y,0.798043968,N,"Feldman et al., 2016",
Snakes,Typhlops pusillus,Typhlopidae,Y,0.681722466,N,"Feldman et al., 2016",
Snakes,Typhlops richardi,Typhlopidae,Y,1.34615841,N,"Feldman et al., 2016",
Snakes,Typhlops rostellatus,Typhlopidae,Y,0.653081535,N,"Feldman et al., 2016",
Snakes,Typhlops satelles,Typhlopidae,Y,1.383243288,N,"Feldman et al., 2016",
Snakes,Typhlops schwartzi,Typhlopidae,Y,1.269312597,N,"Feldman et al., 2016",
Snakes,Typhlops silus,Typhlopidae,Y,0.271539514,N,"Feldman et al., 2016",
Snakes,Typhlops sulcatus,Typhlopidae,Y,1.234498993,N,"Feldman et al., 2016",
Snakes,Typhlops sylleptor,Typhlopidae,Y,0.594218065,N,"Feldman et al., 2016",
Snakes,Typhlops syntherus,Typhlopidae,Y,0.556300235,N,"Feldman et al., 2016",
Snakes,Typhlops tetrathyreus,Typhlopidae,Y,0.984748656,N,"Feldman et al., 2016",
Snakes,Typhlops titanops,Typhlopidae,Y,0.609137703,N,"Feldman et al., 2016",
Snakes,Typhlops zenkeri,Typhlopidae,N,-0.144677393,N,"Feldman et al., 2016",
Snakes,Xerotyphlops etheridgei,Typhlopidae,N,0.63856696,N,"Feldman et al., 2016",
Snakes,Xerotyphlops socotranus,Typhlopidae,Y,0.875352886,N,"Feldman et al., 2016",
Snakes,Xerotyphlops vermicularis,Typhlopidae,N,1.597407548,Y,"Feldman et al., 2016","Holman, 1998"
Snakes,Xerotyphlops wilsoni,Typhlopidae,N,1.350841185,N,"Feldman et al., 2016",
Snakes,Brachyophidium rhodogaster,Uropeltidae,N,0.710636007,N,"Feldman et al., 2016",
Snakes,Melanophidium bilineatum,Uropeltidae,N,1.796431552,N,"Feldman et al., 2016",
Snakes,Melanophidium punctatum,Uropeltidae,N,1.938277894,N,"Feldman et al., 2016",
Snakes,Melanophidium wynaudense,Uropeltidae,N,1.636430614,N,"Feldman et al., 2016",
Snakes,Platyplectrurus madurensis,Uropeltidae,N,1.636430614,N,"Feldman et al., 2016",
Snakes,Platyplectrurus trilineatus,Uropeltidae,N,1.485448197,N,"Feldman et al., 2016",
Snakes,Plectrurus aureus,Uropeltidae,N,1.517136895,N,"Feldman et al., 2016",
Snakes,Plectrurus canaricus,Uropeltidae,N,1.607656089,N,"Feldman et al., 2016",
Snakes,Plectrurus guentheri,Uropeltidae,N,1.436358114,N,"Feldman et al., 2016",
Snakes,Plectrurus perroteti,Uropeltidae,N,1.636430614,N,"Feldman et al., 2016",
Snakes,Pseudotyphlops philippinus,Uropeltidae,Y,1.607656089,N,"Feldman et al., 2016",
Snakes,Rhinophis blythii,Uropeltidae,Y,1.350004104,N,"Feldman et al., 2016",
Snakes,Rhinophis dorsimaculatus,Uropeltidae,Y,1.350004104,N,"Feldman et al., 2016",
Snakes,Rhinophis drummondhayi,Uropeltidae,Y,1.157063456,N,"Feldman et al., 2016",
Snakes,Rhinophis erangaviraji,Uropeltidae,Y,1.279167233,N,"Feldman et al., 2016",
Snakes,Rhinophis fergusonianus,Uropeltidae,N,1.237842238,N,"Feldman et al., 2016",
Snakes,Rhinophis goweri,Uropeltidae,N,1.025190368,N,"Feldman et al., 2016",
Snakes,Rhinophis homolepis,Uropeltidae,Y,1.048156824,N,"Feldman et al., 2016",
Snakes,Rhinophis lineatus,Uropeltidae,Y,1.097246907,N,"Feldman et al., 2016",
Snakes,Rhinophis oxyrhynchus,Uropeltidae,Y,1.607656089,N,"Feldman et al., 2016",
Snakes,Rhinophis philippinus,Uropeltidae,Y,1.025190368,N,"Feldman et al., 2016",
Snakes,Rhinophis porrectus,Uropeltidae,Y,1.367758114,N,"Feldman et al., 2016",
Snakes,Rhinophis punctatus,Uropeltidae,Y,1.485448197,N,"Feldman et al., 2016",
Snakes,Rhinophis sanguineus,Uropeltidae,N,1.517136895,N,"Feldman et al., 2016",
Snakes,Rhinophis travancoricus,Uropeltidae,N,0.51769536,N,"Feldman et al., 2016",
Snakes,Rhinophis tricolorata,Uropeltidae,Y,0.968287993,N,"Feldman et al., 2016",
Snakes,Rhinophis zigzag,Uropeltidae,Y,1.479013033,N,"Feldman et al., 2016",
Snakes,Teretrurus sanguineus,Uropeltidae,N,0.824499623,N,"Feldman et al., 2016",
Snakes,Uropeltis arcticeps,Uropeltidae,N,1.419557369,N,"Feldman et al., 2016",
Snakes,Uropeltis beddomii,Uropeltidae,N,0.928863105,N,"Feldman et al., 2016",
Snakes,Uropeltis bicatenata,Uropeltidae,N,0.997062517,N,"Feldman et al., 2016",
Snakes,Uropeltis broughami,Uropeltidae,N,1.548043075,N,"Feldman et al., 2016",
Snakes,Uropeltis ceylanicus,Uropeltidae,N,1.664558465,N,"Feldman et al., 2016",
Snakes,Uropeltis dindigalensis,Uropeltidae,N,1.419557369,N,"Feldman et al., 2016",
Snakes,Uropeltis ellioti,Uropeltidae,N,0.928863105,N,"Feldman et al., 2016",
Snakes,Uropeltis liura,Uropeltidae,N,1.237842238,N,"Feldman et al., 2016",
Snakes,Uropeltis macrolepis,Uropeltidae,N,1.249521669,N,"Feldman et al., 2016",
Snakes,Uropeltis macrorhyncha,Uropeltidae,N,2.287125816,N,"Feldman et al., 2016",
Snakes,Uropeltis maculata,Uropeltidae,N,1.485448197,N,"Feldman et al., 2016",
Snakes,Uropeltis madurensis,Uropeltidae,N,1.277494509,N,"Feldman et al., 2016",
Snakes,Uropeltis melanogaster,Uropeltidae,Y,1.157063456,N,"Feldman et al., 2016",
Snakes,Uropeltis myhendrae,Uropeltidae,N,1.892758816,N,"Feldman et al., 2016",
Snakes,Uropeltis nitida,Uropeltidae,N,1.350004104,N,"Feldman et al., 2016",
Snakes,Uropeltis ocellata,Uropeltidae,N,1.869363056,N,"Feldman et al., 2016",
Snakes,Uropeltis petersi,Uropeltidae,N,0.585367878,N,"Feldman et al., 2016",
Snakes,Uropeltis phillipsi,Uropeltidae,Y,0.649568448,N,"Feldman et al., 2016",
Snakes,Uropeltis phipsonii,Uropeltidae,N,1.070709446,N,"Feldman et al., 2016",
Snakes,Uropeltis pulneyensis,Uropeltidae,N,1.452936325,N,"Feldman et al., 2016",
Snakes,Uropeltis rubrolineata,Uropeltidae,N,1.517136895,N,"Feldman et al., 2016",
Snakes,Uropeltis rubromaculatus,Uropeltidae,N,1.412773413,N,"Feldman et al., 2016",
Snakes,Uropeltis ruhunae,Uropeltidae,Y,1.015884476,N,"Feldman et al., 2016",
Snakes,Uropeltis shorttii,Uropeltidae,N,1.374789799,N,"Feldman et al., 2016",
Snakes,Uropeltis smithi,Uropeltidae,N,1.718986027,N,"Feldman et al., 2016",
Snakes,Uropeltis woodmasoni,Uropeltidae,N,1.025190368,N,"Feldman et al., 2016",
Snakes,Agkistrodon bilineatus,Viperidae,N,3.124048141,N,"Feldman et al., 2016",
Snakes,Agkistrodon contortrix,Viperidae,N,3.096271266,Y,"Feldman et al., 2016","Holman, 1995"
Snakes,Agkistrodon howardgloydi,Viperidae,N,2.665409288,N,"Feldman et al., 2016",
Snakes,Agkistrodon piscivorus,Viperidae,N,3.522840494,Y,"Feldman et al., 2016","Webb, 1974"
Snakes,Agkistrodon russeolus,Viperidae,N,2.77866086,N,"Feldman et al., 2016",
Snakes,Agkistrodon taylori,Viperidae,N,2.665409288,N,"Feldman et al., 2016",
Snakes,Atheris acuminata,Viperidae,N,1.679447289,N,"Feldman et al., 2016",
Snakes,Atheris anisolepis,Viperidae,N,2.071420139,N,"Feldman et al., 2016",
Snakes,Atheris barbouri,Viperidae,N,1.457046726,N,"Feldman et al., 2016",
Snakes,Atheris broadleyi,Viperidae,N,2.38668801,N,"Feldman et al., 2016",
Snakes,Atheris ceratophora,Viperidae,N,1.961455426,N,"Feldman et al., 2016",
Snakes,Atheris chlorechis,Viperidae,N,2.266235296,N,"Feldman et al., 2016",
Snakes,Atheris desaixi,Viperidae,N,2.266235296,N,"Feldman et al., 2016",
Snakes,Atheris hirsuta,Viperidae,N,1.789412001,N,"Feldman et al., 2016",
Snakes,Atheris hispida,Viperidae,N,2.327896157,N,"Feldman et al., 2016",
Snakes,Atheris katangensis,Viperidae,N,1.558994575,N,"Feldman et al., 2016",
Snakes,Atheris mabuensis,Viperidae,N,1.507403863,N,"Feldman et al., 2016",
Snakes,Atheris matildae,Viperidae,N,2.158893931,N,"Feldman et al., 2016",
Snakes,Atheris nitschei,Viperidae,N,2.353428276,N,"Feldman et al., 2016",
Snakes,Atheris rungweensis,Viperidae,N,2.156926932,N,"Feldman et al., 2016",
Snakes,Atheris squamigera,Viperidae,N,2.402995294,N,"Feldman et al., 2016",
Snakes,Atheris subocularis,Viperidae,N,2.172577868,N,"Feldman et al., 2016",
Snakes,Atropoides indomitus,Viperidae,N,2.01322995,N,"Feldman et al., 2016",
Snakes,Atropoides mexicanus,Viperidae,N,2.583845702,N,"Feldman et al., 2016",
Snakes,Atropoides nummifer,Viperidae,N,2.541001025,N,"Feldman et al., 2016",
Snakes,Atropoides occiduus,Viperidae,N,2.427068344,N,"Feldman et al., 2016",
Snakes,Atropoides olmec,Viperidae,N,2.38668801,N,"Feldman et al., 2016",
Snakes,Atropoides picadoi,Viperidae,N,2.949522001,N,"Feldman et al., 2016",
Snakes,Azemiops feae,Viperidae,N,2.618472442,N,"Feldman et al., 2016",
Snakes,Azemiops kharini,Viperidae,N,2.69146788,N,"Feldman et al., 2016",
Snakes,Bitis albanica,Viperidae,N,1.236862529,N,"Feldman et al., 2016",
Snakes,Bitis arietans,Viperidae,N,3.49446973,N,"Feldman et al., 2016",
Snakes,Bitis armata,Viperidae,N,1.602470993,N,"Feldman et al., 2016",
Snakes,Bitis atropos,Viperidae,N,1.961455426,N,"Feldman et al., 2016",
Snakes,Bitis caudalis,Viperidae,N,2.071420139,N,"Feldman et al., 2016",
Snakes,Bitis cornuta,Viperidae,N,2.353428276,N,"Feldman et al., 2016",
Snakes,Bitis gabonica,Viperidae,N,3.45984299,N,"Feldman et al., 2016",
Snakes,Bitis heraldica,Viperidae,N,1.590201023,N,"Feldman et al., 2016",
Snakes,Bitis inornata,Viperidae,N,1.390238009,N,"Feldman et al., 2016",
Snakes,Bitis nasicornis,Viperidae,N,2.947417426,N,"Feldman et al., 2016",
Snakes,Bitis parviocula,Viperidae,N,2.370167554,N,"Feldman et al., 2016",
Snakes,Bitis peringueyi,Viperidae,N,1.315875565,N,"Feldman et al., 2016",
Snakes,Bitis rhinoceros,Viperidae,N,3.480732671,N,"Feldman et al., 2016",
Snakes,Bitis rubida,Viperidae,N,1.620655435,N,"Feldman et al., 2016",
Snakes,Bitis schneideri,Viperidae,N,1.108229871,N,"Feldman et al., 2016",
Snakes,Bitis worthingtoni,Viperidae,N,1.984227159,N,"Feldman et al., 2016",
Snakes,Bitis xeropaga,Viperidae,N,2.172577868,N,"Feldman et al., 2016",
Snakes,Bothriechis aurifer,Viperidae,N,2.717,N,"Feldman et al., 2016",
Snakes,Bothriechis bicolor,Viperidae,N,2.717,N,"Feldman et al., 2016",
Snakes,Bothriechis guifarroi,Viperidae,N,2.326175534,N,"Feldman et al., 2016",
Snakes,Bothriechis lateralis,Viperidae,N,2.717,N,"Feldman et al., 2016",
Snakes,Bothriechis marchi,Viperidae,N,2.67589729,N,"Feldman et al., 2016",
Snakes,Bothriechis nigroviridis,Viperidae,N,2.634762209,N,"Feldman et al., 2016",
Snakes,Bothriechis rowleyi,Viperidae,N,2.678505747,N,"Feldman et al., 2016",
Snakes,Bothriechis schlegelii,Viperidae,N,2.46619831,N,"Feldman et al., 2016",
Snakes,Bothriechis supraciliaris,Viperidae,N,2.434991862,N,"Feldman et al., 2016",
Snakes,Bothriechis thalassinus,Viperidae,N,2.717,N,"Feldman et al., 2016",
Snakes,Bothrocophias andianus,Viperidae,N,3.007070666,N,"Feldman et al., 2016",
Snakes,Bothrocophias campbelli,Viperidae,N,2.978623874,N,"Feldman et al., 2016",
Snakes,Bothrocophias colombianus,Viperidae,N,3.105598223,N,"Feldman et al., 2016",
Snakes,Bothrocophias hyoprora,Viperidae,N,2.481517249,N,"Feldman et al., 2016",
Snakes,Bothrocophias microphthalmus,Viperidae,N,2.906749833,N,"Feldman et al., 2016",
Snakes,Bothrocophias myersi,Viperidae,N,2.947417426,N,"Feldman et al., 2016",
Snakes,Bothrops alcatraz,Viperidae,Y,1.85357791,N,"Feldman et al., 2016",
Snakes,Bothrops alternatus,Viperidae,N,3.38015031,N,"Feldman et al., 2016",
Snakes,Bothrops ammodytoides,Viperidae,N,2.717,N,"Feldman et al., 2016",
Snakes,Bothrops asper,Viperidae,N,3.875005425,N,"Feldman et al., 2016",
Snakes,Bothrops atrox,Viperidae,N,3.256103007,N,"Feldman et al., 2016",
Snakes,Bothrops ayerbei,Viperidae,N,3.019068828,N,"Feldman et al., 2016",
Snakes,Bothrops barnetti,Viperidae,N,3.142232584,N,"Feldman et al., 2016",
Snakes,Bothrops bilineata,Viperidae,N,2.671974482,N,"Feldman et al., 2016",
Snakes,Bothrops brazili,Viperidae,N,3.142232584,N,"Feldman et al., 2016",
Snakes,Bothrops caribbaeus,Viperidae,Y,3.592997287,N,"Feldman et al., 2016",
Snakes,Bothrops chloromelas,Viperidae,N,2.717,N,"Feldman et al., 2016",
Snakes,Bothrops cotiara,Viperidae,N,2.717,N,"Feldman et al., 2016",
Snakes,Bothrops diporus,Viperidae,N,2.837452714,N,"Feldman et al., 2016",
Snakes,Bothrops erythromelas,Viperidae,N,2.511609074,N,"Feldman et al., 2016",
Snakes,Bothrops fonsecai,Viperidae,N,2.813092404,N,"Feldman et al., 2016",
Snakes,Bothrops insularis,Viperidae,Y,2.926176641,N,"Feldman et al., 2016",
Snakes,Bothrops itapetiningae,Viperidae,N,2.151847742,N,"Feldman et al., 2016",
Snakes,Bothrops jararaca,Viperidae,N,3.31098915,N,"Feldman et al., 2016",
Snakes,Bothrops jararacussu,Viperidae,N,3.713450001,N,"Feldman et al., 2016",
Snakes,Bothrops jonathani,Viperidae,N,2.542703915,N,"Feldman et al., 2016",
Snakes,Bothrops lanceolatus,Viperidae,Y,3.592997287,N,"Feldman et al., 2016",
Snakes,Bothrops leucurus,Viperidae,N,3.561000719,N,"Feldman et al., 2016",
Snakes,Bothrops lojanus,Viperidae,N,2.09230982,N,"Feldman et al., 2016",
Snakes,Bothrops lutzi,Viperidae,N,2.434991862,N,"Feldman et al., 2016",
Snakes,Bothrops marajoensis,Viperidae,N,3.229425564,N,"Feldman et al., 2016",
Snakes,Bothrops marmoratus,Viperidae,N,2.434991862,N,"Feldman et al., 2016",
Snakes,Bothrops matogrossensis,Viperidae,N,3.048575155,N,"Feldman et al., 2016",
Snakes,Bothrops medusa,Viperidae,N,2.434991862,N,"Feldman et al., 2016",
Snakes,Bothrops moojeni,Viperidae,N,3.769628003,N,"Feldman et al., 2016",
Snakes,Bothrops muriciensis,Viperidae,N,2.561176091,N,"Feldman et al., 2016",
Snakes,Bothrops neuwiedi,Viperidae,N,2.717,N,"Feldman et al., 2016",
Snakes,Bothrops oligolepis,Viperidae,N,2.699181822,N,"Feldman et al., 2016",
